timestamp,floor,zone,category,power_watt,kwh
2025-03-25 04:00:00,2,HR,IT,92.05,0.092
2025-03-25 04:00:00,2,HR,OTHER,29.35,0.029
2025-03-25 04:00:00,3,IT,AC,771.65,0.772
2025-03-25 04:00:00,3,IT,LIGHTING,107.79,0.108
2025-03-25 04:00:00,3,IT,IT,77.6,0.078
2025-03-25 04:00:00,3,IT,ELEVATOR,566.9,0.567
2025-03-25 04:00:00,3,IT,OTHER,42.05,0.042
2025-03-25 04:00:00,4,Legal,AC,693.66,0.694
2025-03-25 04:00:00,4,Legal,LIGHTING,142.44,0.142
2025-03-25 04:00:00,4,Legal,IT,110.45,0.11
2025-03-25 04:00:00,4,Legal,OTHER,69.5,0.07
2025-03-25 04:00:00,5,Finance,AC,715.81,0.716
2025-03-25 04:00:00,5,Finance,LIGHTING,128.24,0.128
2025-03-25 04:00:00,5,Finance,IT,76.16,0.076
2025-03-25 04:00:00,5,Finance,OTHER,42.89,0.043
2025-03-25 04:00:00,6,Marketing,AC,601.86,0.602
2025-03-25 04:00:00,6,Marketing,LIGHTING,107.34,0.107
2025-03-25 04:00:00,6,Marketing,IT,68.38,0.068
2025-03-25 04:00:00,6,Marketing,OTHER,32.82,0.033
2025-03-25 04:00:00,7,Management,AC,659.6,0.66
2025-03-25 04:00:00,7,Management,LIGHTING,117.81,0.118
2025-03-25 04:00:00,7,Management,IT,111.13,0.111
2025-03-25 04:00:00,7,Management,OTHER,36.96,0.037
2025-03-25 04:00:00,8,Executive Office,AC,603.29,0.603
2025-03-25 04:00:00,8,Executive Office,LIGHTING,128.7,0.129
2025-03-25 04:00:00,8,Executive Office,IT,73.16,0.073
2025-03-25 04:00:00,8,Executive Office,OTHER,79.09,0.079
2025-03-25 05:00:00,1,Lobby,AC,619.71,0.62
2025-03-25 05:00:00,1,Lobby,LIGHTING,137.0,0.137
2025-03-25 05:00:00,1,Lobby,IT,67.64,0.068
2025-03-25 05:00:00,1,Lobby,ELEVATOR,449.72,0.45
2025-03-25 05:00:00,1,Lobby,OTHER,23.17,0.023
2025-03-25 05:00:00,2,HR,AC,783.43,0.783
2025-03-25 05:00:00,2,HR,LIGHTING,141.66,0.142
2025-03-25 05:00:00,2,HR,IT,71.06,0.071
2025-03-25 05:00:00,2,HR,OTHER,56.85,0.057
2025-03-25 05:00:00,3,IT,AC,737.84,0.738
2025-03-25 05:00:00,3,IT,LIGHTING,102.49,0.102
2025-03-25 05:00:00,3,IT,IT,115.96,0.116
2025-03-25 05:00:00,3,IT,ELEVATOR,439.63,0.44
2025-03-25 05:00:00,3,IT,OTHER,20.33,0.02
2025-03-25 05:00:00,4,Legal,AC,616.88,0.617
2025-03-25 05:00:00,4,Legal,LIGHTING,137.03,0.137
2025-03-25 05:00:00,4,Legal,IT,144.46,0.144
2025-03-25 05:00:00,4,Legal,OTHER,29.8,0.03
2025-03-25 05:00:00,5,Finance,AC,713.57,0.714
2025-03-25 05:00:00,5,Finance,LIGHTING,85.12,0.085
2025-03-25 05:00:00,5,Finance,IT,136.26,0.136
2025-03-25 05:00:00,5,Finance,OTHER,79.56,0.08
2025-03-25 05:00:00,6,Marketing,AC,647.78,0.648
2025-03-25 05:00:00,6,Marketing,LIGHTING,86.57,0.087
2025-03-25 05:00:00,6,Marketing,IT,90.73,0.091
2025-03-25 05:00:00,6,Marketing,OTHER,62.49,0.062
2025-03-25 05:00:00,7,Management,AC,770.14,0.77
2025-03-25 05:00:00,7,Management,LIGHTING,83.64,0.084
2025-03-25 05:00:00,7,Management,IT,67.42,0.067
2025-03-25 05:00:00,7,Management,OTHER,28.99,0.029
2025-03-25 05:00:00,8,Executive Office,AC,759.26,0.759
2025-03-25 05:00:00,8,Executive Office,LIGHTING,88.58,0.089
2025-03-25 05:00:00,8,Executive Office,IT,69.02,0.069
2025-03-25 05:00:00,8,Executive Office,OTHER,63.33,0.063
2025-03-25 06:00:00,1,Lobby,AC,758.91,0.759
2025-03-25 06:00:00,1,Lobby,LIGHTING,94.83,0.095
2025-03-25 06:00:00,1,Lobby,IT,89.04,0.089
2025-03-25 06:00:00,1,Lobby,ELEVATOR,463.0,0.463
2025-03-25 06:00:00,1,Lobby,OTHER,55.23,0.055
2025-03-25 06:00:00,2,HR,AC,748.53,0.749
2025-03-25 06:00:00,2,HR,LIGHTING,144.18,0.144
2025-03-25 06:00:00,2,HR,IT,112.4,0.112
2025-03-25 06:00:00,2,HR,OTHER,48.3,0.048
2025-03-25 06:00:00,3,IT,AC,700.52,0.701
2025-03-25 06:00:00,3,IT,LIGHTING,134.06,0.134
2025-03-25 06:00:00,3,IT,IT,88.27,0.088
2025-03-25 06:00:00,3,IT,ELEVATOR,634.79,0.635
2025-03-25 06:00:00,3,IT,OTHER,33.77,0.034
2025-03-25 06:00:00,4,Legal,AC,736.08,0.736
2025-03-25 06:00:00,4,Legal,LIGHTING,119.24,0.119
2025-03-25 06:00:00,4,Legal,IT,80.02,0.08
2025-03-25 06:00:00,4,Legal,OTHER,62.78,0.063
2025-03-25 06:00:00,5,Finance,AC,653.41,0.653
2025-03-25 06:00:00,5,Finance,LIGHTING,111.23,0.111
2025-03-25 06:00:00,5,Finance,IT,93.77,0.094
2025-03-25 06:00:00,5,Finance,OTHER,72.62,0.073
2025-03-25 06:00:00,6,Marketing,AC,733.61,0.734
2025-03-25 06:00:00,6,Marketing,LIGHTING,140.77,0.141
2025-03-25 06:00:00,6,Marketing,IT,124.87,0.125
2025-03-25 06:00:00,6,Marketing,OTHER,35.42,0.035
2025-03-25 06:00:00,7,Management,AC,751.28,0.751
2025-03-25 06:00:00,7,Management,LIGHTING,103.21,0.103
2025-03-25 06:00:00,7,Management,IT,112.18,0.112
2025-03-25 06:00:00,7,Management,OTHER,64.45,0.064
2025-03-25 06:00:00,8,Executive Office,AC,742.1,0.742
2025-03-25 06:00:00,8,Executive Office,LIGHTING,144.75,0.145
2025-03-25 06:00:00,8,Executive Office,IT,106.36,0.106
2025-03-25 06:00:00,8,Executive Office,OTHER,70.06,0.07
2025-03-25 07:00:00,1,Lobby,AC,615.16,0.615
2025-03-25 07:00:00,1,Lobby,LIGHTING,107.51,0.108
2025-03-25 07:00:00,1,Lobby,IT,69.3,0.069
2025-03-25 07:00:00,1,Lobby,ELEVATOR,645.91,0.646
2025-03-25 07:00:00,1,Lobby,OTHER,54.7,0.055
2025-03-25 07:00:00,2,HR,AC,756.94,0.757
2025-03-25 07:00:00,2,HR,LIGHTING,81.23,0.081
2025-03-25 07:00:00,2,HR,IT,66.05,0.066
2025-03-25 07:00:00,2,HR,OTHER,20.8,0.021
2025-03-25 07:00:00,3,IT,AC,752.88,0.753
2025-03-25 07:00:00,3,IT,LIGHTING,106.33,0.106
2025-03-25 07:00:00,3,IT,IT,131.13,0.131
2025-03-25 07:00:00,3,IT,ELEVATOR,678.86,0.679
2025-03-25 07:00:00,3,IT,OTHER,77.5,0.078
2025-03-25 07:00:00,4,Legal,AC,732.0,0.732
2025-03-25 07:00:00,4,Legal,LIGHTING,136.37,0.136
2025-03-25 07:00:00,4,Legal,IT,132.33,0.132
2025-03-25 07:00:00,4,Legal,OTHER,77.19,0.077
2025-03-25 07:00:00,5,Finance,AC,794.59,0.795
2025-03-25 07:00:00,5,Finance,LIGHTING,80.06,0.08
2025-03-25 07:00:00,5,Finance,IT,95.68,0.096
2025-03-25 07:00:00,5,Finance,OTHER,23.44,0.023
2025-03-25 07:00:00,6,Marketing,AC,717.74,0.718
2025-03-25 07:00:00,6,Marketing,LIGHTING,124.6,0.125
2025-03-25 07:00:00,6,Marketing,IT,146.79,0.147
2025-03-25 07:00:00,6,Marketing,OTHER,52.87,0.053
2025-03-25 07:00:00,7,Management,AC,742.1,0.742
2025-03-25 07:00:00,7,Management,LIGHTING,109.72,0.11
2025-03-25 07:00:00,7,Management,IT,89.11,0.089
2025-03-25 07:00:00,7,Management,OTHER,61.66,0.062
2025-03-25 07:00:00,8,Executive Office,AC,796.52,0.797
2025-03-25 07:00:00,8,Executive Office,LIGHTING,86.22,0.086
2025-03-25 07:00:00,8,Executive Office,IT,101.06,0.101
2025-03-25 07:00:00,8,Executive Office,OTHER,26.14,0.026
2025-03-25 08:00:00,1,Lobby,AC,644.08,0.644
2025-03-25 08:00:00,1,Lobby,LIGHTING,148.61,0.149
2025-03-25 08:00:00,1,Lobby,IT,98.16,0.098
2025-03-25 08:00:00,1,Lobby,ELEVATOR,536.49,0.536
2025-03-25 08:00:00,1,Lobby,OTHER,39.34,0.039
2025-03-25 08:00:00,2,HR,AC,791.02,0.791
2025-03-25 08:00:00,2,HR,LIGHTING,146.4,0.146
2025-03-25 08:00:00,2,HR,IT,67.24,0.067
2025-03-25 08:00:00,2,HR,OTHER,73.8,0.074
2025-03-25 08:00:00,3,IT,AC,692.79,0.693
2025-03-25 08:00:00,3,IT,LIGHTING,100.85,0.101
2025-03-25 08:00:00,3,IT,IT,62.48,0.062
2025-03-25 08:00:00,3,IT,ELEVATOR,575.36,0.575
2025-03-25 08:00:00,3,IT,OTHER,48.61,0.049
2025-03-25 08:00:00,4,Legal,AC,768.7,0.769
2025-03-25 08:00:00,4,Legal,LIGHTING,95.58,0.096
2025-03-25 08:00:00,4,Legal,IT,92.63,0.093
2025-03-25 08:00:00,4,Legal,OTHER,44.24,0.044
2025-03-25 08:00:00,5,Finance,AC,733.49,0.733
2025-03-25 08:00:00,5,Finance,LIGHTING,91.1,0.091
2025-03-25 08:00:00,5,Finance,IT,140.56,0.141
2025-03-25 08:00:00,5,Finance,OTHER,40.2,0.04
2025-03-25 08:00:00,6,Marketing,AC,796.11,0.796
2025-03-25 08:00:00,6,Marketing,LIGHTING,127.35,0.127
2025-03-25 08:00:00,6,Marketing,IT,116.02,0.116
2025-03-25 08:00:00,6,Marketing,OTHER,23.48,0.023
2025-03-25 08:00:00,7,Management,AC,676.91,0.677
2025-03-25 08:00:00,7,Management,LIGHTING,88.36,0.088
2025-03-25 08:00:00,7,Management,IT,71.85,0.072
2025-03-25 08:00:00,7,Management,OTHER,54.01,0.054
2025-03-25 08:00:00,8,Executive Office,AC,717.51,0.718
2025-03-25 08:00:00,8,Executive Office,LIGHTING,144.68,0.145
2025-03-25 08:00:00,8,Executive Office,IT,75.1,0.075
2025-03-25 08:00:00,8,Executive Office,OTHER,62.49,0.062
2025-03-25 09:00:00,1,Lobby,AC,747.81,0.748
2025-03-25 09:00:00,1,Lobby,LIGHTING,100.1,0.1
2025-03-25 09:00:00,1,Lobby,IT,99.6,0.1
2025-03-25 09:00:00,1,Lobby,ELEVATOR,461.35,0.461
2025-03-25 09:00:00,1,Lobby,OTHER,79.86,0.08
2025-03-25 09:00:00,2,HR,AC,770.39,0.77
2025-03-25 09:00:00,2,HR,LIGHTING,104.22,0.104
2025-03-25 09:00:00,2,HR,IT,86.11,0.086
2025-03-25 09:00:00,2,HR,OTHER,30.8,0.031
2025-03-25 09:00:00,3,IT,AC,734.6,0.735
2025-03-25 09:00:00,3,IT,LIGHTING,116.75,0.117
2025-03-25 09:00:00,3,IT,IT,124.04,0.124
2025-03-25 09:00:00,3,IT,ELEVATOR,634.25,0.634
2025-03-25 09:00:00,3,IT,OTHER,22.32,0.022
2025-03-25 09:00:00,4,Legal,AC,746.23,0.746
2025-03-25 09:00:00,4,Legal,LIGHTING,88.45,0.088
2025-03-25 09:00:00,4,Legal,IT,87.52,0.088
2025-03-25 09:00:00,4,Legal,OTHER,37.4,0.037
2025-03-25 09:00:00,5,Finance,AC,784.2,0.784
2025-03-25 09:00:00,5,Finance,LIGHTING,110.22,0.11
2025-03-25 09:00:00,5,Finance,IT,61.04,0.061
2025-03-25 09:00:00,5,Finance,OTHER,75.61,0.076
2025-03-25 09:00:00,6,Marketing,AC,631.13,0.631
2025-03-25 09:00:00,6,Marketing,LIGHTING,92.24,0.092
2025-03-25 09:00:00,6,Marketing,IT,121.31,0.121
2025-03-25 09:00:00,6,Marketing,OTHER,27.34,0.027
2025-03-25 09:00:00,7,Management,AC,794.93,0.795
2025-03-25 09:00:00,7,Management,LIGHTING,103.59,0.104
2025-03-25 09:00:00,7,Management,IT,84.16,0.084
2025-03-25 09:00:00,7,Management,OTHER,26.49,0.026
2025-03-25 09:00:00,8,Executive Office,AC,620.1,0.62
2025-03-25 09:00:00,8,Executive Office,LIGHTING,145.74,0.146
2025-03-25 09:00:00,8,Executive Office,IT,147.02,0.147
2025-03-25 09:00:00,8,Executive Office,OTHER,38.41,0.038
2025-03-25 10:00:00,1,Lobby,AC,748.98,0.749
2025-03-25 10:00:00,1,Lobby,LIGHTING,138.59,0.139
2025-03-25 10:00:00,1,Lobby,IT,114.53,0.115
2025-03-25 10:00:00,1,Lobby,ELEVATOR,670.62,0.671
2025-03-25 10:00:00,1,Lobby,OTHER,70.49,0.07
2025-03-25 10:00:00,2,HR,AC,604.74,0.605
2025-03-25 10:00:00,2,HR,LIGHTING,86.03,0.086
2025-03-25 10:00:00,2,HR,IT,99.91,0.1
2025-03-25 10:00:00,2,HR,OTHER,69.58,0.07
2025-03-25 10:00:00,3,IT,AC,699.89,0.7
2025-03-25 10:00:00,3,IT,LIGHTING,119.59,0.12
2025-03-25 10:00:00,3,IT,IT,73.73,0.074
2025-03-25 10:00:00,3,IT,ELEVATOR,634.34,0.634
2025-03-25 10:00:00,3,IT,OTHER,67.23,0.067
2025-03-25 10:00:00,4,Legal,AC,785.15,0.785
2025-03-25 10:00:00,4,Legal,LIGHTING,98.34,0.098
2025-03-25 10:00:00,4,Legal,IT,97.05,0.097
2025-03-25 10:00:00,4,Legal,OTHER,77.98,0.078
2025-03-25 10:00:00,5,Finance,AC,665.89,0.666
2025-03-25 10:00:00,5,Finance,LIGHTING,143.25,0.143
2025-03-25 10:00:00,5,Finance,IT,148.88,0.149
2025-03-25 10:00:00,5,Finance,OTHER,76.08,0.076
2025-03-25 10:00:00,6,Marketing,AC,732.84,0.733
2025-03-25 10:00:00,6,Marketing,LIGHTING,131.79,0.132
2025-03-25 10:00:00,6,Marketing,IT,149.85,0.15
2025-03-25 10:00:00,6,Marketing,OTHER,52.22,0.052
2025-03-25 10:00:00,7,Management,AC,797.65,0.798
2025-03-25 10:00:00,7,Management,LIGHTING,89.14,0.089
2025-03-25 10:00:00,7,Management,IT,90.14,0.09
2025-03-25 10:00:00,7,Management,OTHER,39.96,0.04
2025-03-25 10:00:00,8,Executive Office,AC,738.64,0.739
2025-03-25 10:00:00,8,Executive Office,LIGHTING,115.99,0.116
2025-03-25 10:00:00,8,Executive Office,IT,67.54,0.068
2025-03-25 10:00:00,8,Executive Office,OTHER,32.06,0.032
2025-03-25 11:00:00,1,Lobby,AC,764.59,0.765
2025-03-25 11:00:00,1,Lobby,LIGHTING,85.4,0.085
2025-03-25 11:00:00,1,Lobby,IT,104.51,0.105
2025-03-25 11:00:00,1,Lobby,ELEVATOR,605.3,0.605
2025-03-25 11:00:00,1,Lobby,OTHER,70.45,0.07
2025-03-25 11:00:00,2,HR,AC,613.78,0.614
2025-03-25 11:00:00,2,HR,LIGHTING,120.54,0.121
2025-03-25 11:00:00,2,HR,IT,85.45,0.085
2025-03-25 11:00:00,2,HR,OTHER,58.28,0.058
2025-03-25 11:00:00,3,IT,AC,750.12,0.75
2025-03-25 11:00:00,3,IT,LIGHTING,104.31,0.104
2025-03-25 11:00:00,3,IT,IT,101.4,0.101
2025-03-25 11:00:00,3,IT,ELEVATOR,585.01,0.585
2025-03-25 11:00:00,3,IT,OTHER,44.99,0.045
2025-03-25 11:00:00,4,Legal,AC,786.52,0.787
2025-03-25 11:00:00,4,Legal,LIGHTING,145.7,0.146
2025-03-25 11:00:00,4,Legal,IT,147.44,0.147
2025-03-25 11:00:00,4,Legal,OTHER,45.84,0.046
2025-03-25 11:00:00,5,Finance,AC,606.29,0.606
2025-03-25 11:00:00,5,Finance,LIGHTING,113.81,0.114
2025-03-25 11:00:00,5,Finance,IT,124.9,0.125
2025-03-25 11:00:00,5,Finance,OTHER,28.66,0.029
2025-03-25 11:00:00,6,Marketing,AC,705.89,0.706
2025-03-25 11:00:00,6,Marketing,LIGHTING,110.8,0.111
2025-03-25 11:00:00,6,Marketing,IT,106.07,0.106
2025-03-25 11:00:00,6,Marketing,OTHER,23.02,0.023
2025-03-25 11:00:00,7,Management,AC,733.96,0.734
2025-03-25 11:00:00,7,Management,LIGHTING,145.01,0.145
2025-03-25 11:00:00,7,Management,IT,107.93,0.108
2025-03-25 11:00:00,7,Management,OTHER,39.75,0.04
2025-03-25 11:00:00,8,Executive Office,AC,710.9,0.711
2025-03-25 11:00:00,8,Executive Office,LIGHTING,120.86,0.121
2025-03-25 11:00:00,8,Executive Office,IT,72.03,0.072
2025-03-25 11:00:00,8,Executive Office,OTHER,34.16,0.034
2025-03-25 12:00:00,1,Lobby,AC,680.64,0.681
2025-03-25 12:00:00,1,Lobby,LIGHTING,139.43,0.139
2025-03-25 12:00:00,1,Lobby,IT,67.24,0.067
2025-03-25 12:00:00,1,Lobby,ELEVATOR,588.79,0.589
2025-03-25 12:00:00,1,Lobby,OTHER,28.77,0.029
2025-03-25 12:00:00,2,HR,AC,759.01,0.759
2025-03-25 12:00:00,2,HR,LIGHTING,133.39,0.133
2025-03-25 12:00:00,2,HR,IT,115.14,0.115
2025-03-25 12:00:00,2,HR,OTHER,37.38,0.037
2025-03-25 12:00:00,3,IT,AC,798.39,0.798
2025-03-25 12:00:00,3,IT,LIGHTING,106.45,0.106
2025-03-25 12:00:00,3,IT,IT,128.49,0.128
2025-03-25 12:00:00,3,IT,ELEVATOR,666.88,0.667
2025-03-25 12:00:00,3,IT,OTHER,41.14,0.041
2025-03-25 12:00:00,4,Legal,AC,753.14,0.753
2025-03-25 12:00:00,4,Legal,LIGHTING,96.4,0.096
2025-03-25 12:00:00,4,Legal,IT,96.08,0.096
2025-03-25 12:00:00,4,Legal,OTHER,42.08,0.042
2025-03-25 12:00:00,5,Finance,AC,645.1,0.645
2025-03-25 12:00:00,5,Finance,LIGHTING,112.11,0.112
2025-03-25 12:00:00,5,Finance,IT,120.07,0.12
2025-03-25 12:00:00,5,Finance,OTHER,29.94,0.03
2025-03-25 12:00:00,6,Marketing,AC,701.17,0.701
2025-03-25 12:00:00,6,Marketing,LIGHTING,137.44,0.137
2025-03-25 12:00:00,6,Marketing,IT,132.18,0.132
2025-03-25 12:00:00,6,Marketing,OTHER,20.76,0.021
2025-03-25 12:00:00,7,Management,AC,783.08,0.783
2025-03-25 12:00:00,7,Management,LIGHTING,143.48,0.143
2025-03-25 12:00:00,7,Management,IT,96.26,0.096
2025-03-25 12:00:00,7,Management,OTHER,51.37,0.051
2025-03-25 12:00:00,8,Executive Office,AC,767.63,0.768
2025-03-25 12:00:00,8,Executive Office,LIGHTING,115.81,0.116
2025-03-25 12:00:00,8,Executive Office,IT,118.5,0.118
2025-03-25 12:00:00,8,Executive Office,OTHER,72.2,0.072
2025-03-25 13:00:00,1,Lobby,AC,642.27,0.642
2025-03-25 13:00:00,1,Lobby,LIGHTING,92.99,0.093
2025-03-25 13:00:00,1,Lobby,IT,96.55,0.097
2025-03-25 13:00:00,1,Lobby,ELEVATOR,572.57,0.573
2025-03-25 13:00:00,1,Lobby,OTHER,60.02,0.06
2025-03-25 13:00:00,2,HR,AC,635.72,0.636
2025-03-25 13:00:00,2,HR,LIGHTING,102.62,0.103
2025-03-25 13:00:00,2,HR,IT,92.03,0.092
2025-03-25 13:00:00,2,HR,OTHER,73.06,0.073
2025-03-25 13:00:00,3,IT,AC,671.43,0.671
2025-03-25 13:00:00,3,IT,LIGHTING,101.83,0.102
2025-03-25 13:00:00,3,IT,IT,149.95,0.15
2025-03-25 13:00:00,3,IT,ELEVATOR,678.63,0.679
2025-03-25 13:00:00,3,IT,OTHER,59.56,0.06
2025-03-25 13:00:00,4,Legal,AC,750.06,0.75
2025-03-25 13:00:00,4,Legal,LIGHTING,83.65,0.084
2025-03-25 13:00:00,4,Legal,IT,60.66,0.061
2025-03-25 13:00:00,4,Legal,OTHER,68.9,0.069
2025-03-25 13:00:00,5,Finance,AC,645.32,0.645
2025-03-25 13:00:00,5,Finance,LIGHTING,127.2,0.127
2025-03-25 13:00:00,5,Finance,IT,82.92,0.083
2025-03-25 13:00:00,5,Finance,OTHER,36.22,0.036
2025-03-25 13:00:00,6,Marketing,AC,767.56,0.768
2025-03-25 13:00:00,6,Marketing,LIGHTING,95.94,0.096
2025-03-25 13:00:00,6,Marketing,IT,85.54,0.086
2025-03-25 13:00:00,6,Marketing,OTHER,50.86,0.051
2025-03-25 13:00:00,7,Management,AC,660.57,0.661
2025-03-25 13:00:00,7,Management,LIGHTING,104.9,0.105
2025-03-25 13:00:00,7,Management,IT,123.88,0.124
2025-03-25 13:00:00,7,Management,OTHER,59.3,0.059
2025-03-25 13:00:00,8,Executive Office,AC,668.95,0.669
2025-03-25 13:00:00,8,Executive Office,LIGHTING,98.83,0.099
2025-03-25 13:00:00,8,Executive Office,IT,71.11,0.071
2025-03-25 13:00:00,8,Executive Office,OTHER,54.83,0.055
2025-03-25 14:00:00,1,Lobby,AC,763.15,0.763
2025-03-25 14:00:00,1,Lobby,LIGHTING,107.36,0.107
2025-03-25 14:00:00,1,Lobby,IT,113.57,0.114
2025-03-25 14:00:00,1,Lobby,ELEVATOR,640.46,0.64
2025-03-25 14:00:00,1,Lobby,OTHER,35.16,0.035
2025-03-25 14:00:00,2,HR,AC,751.47,0.751
2025-03-25 14:00:00,2,HR,LIGHTING,127.38,0.127
2025-03-25 14:00:00,2,HR,IT,75.5,0.076
2025-03-25 14:00:00,2,HR,OTHER,44.62,0.045
2025-03-25 14:00:00,3,IT,AC,736.41,0.736
2025-03-25 14:00:00,3,IT,LIGHTING,128.16,0.128
2025-03-25 14:00:00,3,IT,IT,95.89,0.096
2025-03-25 14:00:00,3,IT,ELEVATOR,542.1,0.542
2025-03-25 14:00:00,3,IT,OTHER,53.19,0.053
2025-03-25 14:00:00,4,Legal,AC,724.79,0.725
2025-03-25 14:00:00,4,Legal,LIGHTING,126.25,0.126
2025-03-25 14:00:00,4,Legal,IT,120.57,0.121
2025-03-25 14:00:00,4,Legal,OTHER,54.75,0.055
2025-03-25 14:00:00,5,Finance,AC,726.0,0.726
2025-03-25 14:00:00,5,Finance,LIGHTING,93.04,0.093
2025-03-25 14:00:00,5,Finance,IT,131.6,0.132
2025-03-25 14:00:00,5,Finance,OTHER,44.53,0.045
2025-03-25 14:00:00,6,Marketing,AC,677.24,0.677
2025-03-25 14:00:00,6,Marketing,LIGHTING,83.19,0.083
2025-03-25 14:00:00,6,Marketing,IT,135.15,0.135
2025-03-25 14:00:00,6,Marketing,OTHER,58.35,0.058
2025-03-25 14:00:00,7,Management,AC,691.05,0.691
2025-03-25 14:00:00,7,Management,LIGHTING,97.97,0.098
2025-03-25 14:00:00,7,Management,IT,130.79,0.131
2025-03-25 14:00:00,7,Management,OTHER,23.31,0.023
2025-03-25 14:00:00,8,Executive Office,AC,782.47,0.782
2025-03-25 14:00:00,8,Executive Office,LIGHTING,117.06,0.117
2025-03-25 14:00:00,8,Executive Office,IT,137.32,0.137
2025-03-25 14:00:00,8,Executive Office,OTHER,50.17,0.05
2025-03-25 15:00:00,1,Lobby,AC,636.88,0.637
2025-03-25 15:00:00,1,Lobby,LIGHTING,144.3,0.144
2025-03-25 15:00:00,1,Lobby,IT,97.28,0.097
2025-03-25 15:00:00,1,Lobby,ELEVATOR,476.43,0.476
2025-03-25 15:00:00,1,Lobby,OTHER,71.65,0.072
2025-03-25 15:00:00,2,HR,AC,762.33,0.762
2025-03-25 15:00:00,2,HR,LIGHTING,146.24,0.146
2025-03-25 15:00:00,2,HR,IT,127.55,0.128
2025-03-25 15:00:00,2,HR,OTHER,38.24,0.038
2025-03-25 15:00:00,3,IT,AC,629.48,0.629
2025-03-25 15:00:00,3,IT,LIGHTING,147.56,0.148
2025-03-25 15:00:00,3,IT,IT,107.71,0.108
2025-03-25 15:00:00,3,IT,ELEVATOR,402.18,0.402
2025-03-25 15:00:00,3,IT,OTHER,58.65,0.059
2025-03-25 15:00:00,4,Legal,AC,759.7,0.76
2025-03-25 15:00:00,4,Legal,LIGHTING,144.28,0.144
2025-03-25 15:00:00,4,Legal,IT,74.66,0.075
2025-03-25 15:00:00,4,Legal,OTHER,40.77,0.041
2025-03-25 15:00:00,5,Finance,AC,630.55,0.631
2025-03-25 15:00:00,5,Finance,LIGHTING,84.15,0.084
2025-03-25 15:00:00,5,Finance,IT,142.22,0.142
2025-03-25 15:00:00,5,Finance,OTHER,49.93,0.05
2025-03-25 15:00:00,6,Marketing,AC,741.35,0.741
2025-03-25 15:00:00,6,Marketing,LIGHTING,133.08,0.133
2025-03-25 15:00:00,6,Marketing,IT,110.98,0.111
2025-03-25 15:00:00,6,Marketing,OTHER,21.69,0.022
2025-03-25 15:00:00,7,Management,AC,626.18,0.626
2025-03-25 15:00:00,7,Management,LIGHTING,110.53,0.111
2025-03-25 15:00:00,7,Management,IT,136.19,0.136
2025-03-25 15:00:00,7,Management,OTHER,59.1,0.059
2025-03-25 15:00:00,8,Executive Office,AC,765.37,0.765
2025-03-25 15:00:00,8,Executive Office,LIGHTING,87.4,0.087
2025-03-25 15:00:00,8,Executive Office,IT,138.7,0.139
2025-03-25 15:00:00,8,Executive Office,OTHER,36.53,0.037
2025-03-25 16:00:00,1,Lobby,AC,798.51,0.799
2025-03-25 16:00:00,1,Lobby,LIGHTING,90.13,0.09
2025-03-25 16:00:00,1,Lobby,IT,119.41,0.119
2025-03-25 16:00:00,1,Lobby,ELEVATOR,606.78,0.607
2025-03-25 16:00:00,1,Lobby,OTHER,35.08,0.035
2025-03-25 16:00:00,2,HR,AC,634.94,0.635
2025-03-25 16:00:00,2,HR,LIGHTING,115.74,0.116
2025-03-25 16:00:00,2,HR,IT,110.51,0.111
2025-03-25 16:00:00,2,HR,OTHER,73.8,0.074
2025-03-25 16:00:00,3,IT,AC,782.6,0.783
2025-03-25 16:00:00,3,IT,LIGHTING,132.29,0.132
2025-03-25 16:00:00,3,IT,IT,124.39,0.124
2025-03-25 16:00:00,3,IT,ELEVATOR,533.04,0.533
2025-03-25 16:00:00,3,IT,OTHER,59.36,0.059
2025-03-25 16:00:00,4,Legal,AC,606.7,0.607
2025-03-25 16:00:00,4,Legal,LIGHTING,129.96,0.13
2025-03-25 16:00:00,4,Legal,IT,122.58,0.123
2025-03-25 16:00:00,4,Legal,OTHER,35.55,0.036
2025-03-25 16:00:00,5,Finance,AC,614.38,0.614
2025-03-25 16:00:00,5,Finance,LIGHTING,86.19,0.086
2025-03-25 16:00:00,5,Finance,IT,92.26,0.092
2025-03-25 16:00:00,5,Finance,OTHER,64.85,0.065
2025-03-25 16:00:00,6,Marketing,AC,774.25,0.774
2025-03-25 16:00:00,6,Marketing,LIGHTING,132.28,0.132
2025-03-25 16:00:00,6,Marketing,IT,100.18,0.1
2025-03-25 16:00:00,6,Marketing,OTHER,74.53,0.075
2025-03-25 16:00:00,7,Management,AC,737.13,0.737
2025-03-25 16:00:00,7,Management,LIGHTING,103.64,0.104
2025-03-25 16:00:00,7,Management,IT,90.89,0.091
2025-03-25 16:00:00,7,Management,OTHER,31.1,0.031
2025-03-25 16:00:00,8,Executive Office,AC,731.82,0.732
2025-03-25 16:00:00,8,Executive Office,LIGHTING,144.26,0.144
2025-03-25 16:00:00,8,Executive Office,IT,98.96,0.099
2025-03-25 16:00:00,8,Executive Office,OTHER,57.14,0.057
2025-03-25 17:00:00,1,Lobby,AC,619.46,0.619
2025-03-25 17:00:00,1,Lobby,LIGHTING,85.6,0.086
2025-03-25 17:00:00,1,Lobby,IT,106.21,0.106
2025-03-25 17:00:00,1,Lobby,ELEVATOR,467.92,0.468
